出账费用归一化,B域上月4G流量(MB),B域上月通话时长(min),接入网,是否使用5G,5G的概率
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.1961893420660911,34.83,124.0,0,1,0.5114624824959791
0.6834375310112136,656.12,49.0,0,1,0.5052721482977781
0.285501637392081,1056.08,87.0,0,1,0.5092343495952566
1.0,6616.49,65.0,0,1,0.5136287971026674
1.0,18845.93,351.0,0,1,0.553899755438715
0.2011511362508683,1362.53,13.0,0,1,0.5027716086350987
0.23191426019648706,609.7,119.0,0,1,0.5116658311772537
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.276570407859482,657.51,187.0,0,1,0.5179804171489691
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.22099831298997719,15949.52,126.0,0,1,0.5299980807427492
0.583209288478714,1074.68,78.0,0,1,0.5084269147652112
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.5335913466309418,3786.48,9.0,0,1,0.5052031980247806
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.10687704674010122,0.06,534.0,0,1,0.5490403586346073
0.35496675597896205,8316.72,44.0,0,1,0.513658150720081
0.9920611293043565,0.0,13.0,0,1,0.5011976171639048
0.8670239158479706,73878.88,123.0,0,1,0.5954933361717891
0.48397340478316964,1150.02,171.0,0,1,0.5170763957104052
0.41153120968542234,129.07,128.0,0,1,0.5119396314391804
0.20611293043564555,0.0,0.0,0,0,0.4999998600770767
0.10687704674010122,5605.3,930.0,0,1,0.5911286872167819
0.6824451721742582,63789.79,43.0,0,1,0.5770361215938012
1.0,23515.98,118.0,0,1,0.5379650487061818
0.007641163044556912,51.77,1.0,0,1,0.5001517891568213
0.1247395058052992,0.0,61.0,0,1,0.5056196841940673
0.5534385233700506,12918.55,86.0,0,1,0.5228314734591101
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.9910687704674009,31671.65,96.0,0,1,0.5453085348117993
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.08008335814230426,0.0,160.0,0,1,0.5147367381665019
0.1961893420660911,24959.7,3.0,0,1,0.5290780215255574
0.110846482087923,0.09,11.0,0,1,0.5010134120781167
0.5507591545102709,2492.71,290.0,0,1,0.5295633914194511
0.3847375210876253,6328.0,78.0,0,1,0.5144925231235015
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
1.0,5630.66,663.0,0,1,0.5671796720164091
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
1.0,70093.7,145.0,0,1,0.593230992865561
0.8809169395653468,2512.74,307.0,0,1,0.5311469362034127
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,185.81,26.0,0,1,0.5026099200563232
0.9910687704674009,20880.75,65.0,0,1,0.5300745662827839
0.0969534583705468,0.0,0.0,0,0,0.49999985443644496
0.5058052991961894,2714.47,165.0,0,1,0.5183293561348999
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.10181601667162846,0.0,23.0,0,1,0.5021188828946709
1.0,1.69,0.0,0,1,0.5000018534669649
0.198174059740002,1362.71,3.0,0,1,0.5018505142383053
0.1783268830008931,0.0,13.0,0,1,0.5011975751158001
0.5507591545102709,6293.93,739.0,0,1,0.5747912001009885
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.16641857695742782,101.59,4.0,0,1,0.5004857482473626
0.7618338791306937,3614.72,497.0,0,1,0.5497998321081001
0.5246601170983428,25607.79,8.0,0,1,0.5302831413176878
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.49389699315272406,44436.9,105.0,0,1,0.5607083562723613
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.5951175945221793,25904.29,89.0,0,1,0.538051777052394
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.8819092984023023,19585.35,346.0,0,1,0.5542886945027493
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.48397340478316964,11101.78,143.0,0,1,0.5259766672398447
0.29641758459859086,3855.46,67.0,0,1,0.5106251310877453
0.49786642850054585,35045.45,15.0,0,1,0.5417704208457346
0.7886275677284906,1506.22,506.0,0,1,0.5482086198083505
0.7618338791306937,6.4,159.0,0,1,0.514652107920641
0.5316066289570309,12710.14,56.0,0,1,0.5198322192246602
1.0,27845.37,125.0,0,1,0.5435738864865406
0.6566438424134168,52153.61,331.0,0,1,0.5897625233400557
1.0,43834.98,1402.0,0,1,0.6724391834305083
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
1.0,8885.85,366.0,0,1,0.5438725234606245
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.7925970030763123,2592.31,569.0,0,1,0.5551920586553074
1.0,24716.66,1308.0,0,1,0.6447980604567229
0.42244715689193213,1919.33,42.0,0,1,0.5060864233987893
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.9801528232608911,248.8,218.0,0,1,0.5203608820704656
0.25493698521385333,12.01,100.0,0,1,0.5092259111184473
0.6328272303264861,470.34,67.0,0,1,0.5067156952745933
1.0,35826.02,31.0,0,1,0.5441287777321128
0.9910687704674009,2576.36,488.0,0,1,0.5477904162258261
0.3286692467996428,45.72,74.0,0,1,0.5068700356517781
0.9791604644239358,16891.54,88.0,0,1,0.5275933685996361
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.6232013496080183,544.95,12.0,0,1,0.5017350129675143
1.0,1089.43,314.0,0,1,0.5301513488510259
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.1961893420660911,252.93,207.0,0,1,0.5193537497451698
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.18626575369653667,1247.36,98.0,0,1,0.5104682945927818
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.3847375210876253,503.19,188.0,0,1,0.5178943881253931
0.18626575369653667,4137.54,82.0,0,1,0.5123320788502935
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.21603651880519997,256.22,39.0,0,1,0.503888935798111
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.5931328768482684,1675.73,520.0,0,1,0.5496800495135433
0.8838940160762131,5803.27,307.0,0,1,0.5349316939135166
0.6625979954351493,1238.97,117.0,0,1,0.5122082417797812
0.520690681750521,46656.32,49.0,0,1,0.5581496037367162
0.39466110945717975,0.0,155.0,0,1,0.5142764811466599
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.16741093579438326,87.66,135.0,0,1,0.5125363477804848
0.5931328768482684,5534.05,131.0,0,1,0.5184540073380299
0.8799245807283914,2031.14,76.0,0,1,0.5093473219071282
0.20611293043564555,20837.52,357.0,0,1,0.5567183609131698
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
1.0,0.0,493.0,0,1,0.5452965502155638
0.22725017366279646,3670.91,235.0,0,1,0.5258686198706867
0.2706162548377493,0.0,148.0,0,1,0.5136320516663403
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.7211471668155205,2814.32,703.0,0,1,0.5676035356822065
0.8809169395653468,5318.05,348.0,0,1,0.5381313820603891
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.6824451721742582,1303.0,45.0,0,1,0.5056508802424118
1.0,43834.98,1402.0,0,1,0.6724391834305083
1.0,37580.34,867.0,0,1,0.620853481033059
0.4254242334027985,373.59,108.0,0,1,0.5103802473584846
0.616949488935199,53913.34,60.0,0,1,0.5673983073205721
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.6328272303264861,1427.37,23.0,0,1,0.5037678163377434
0.7816810558698025,32982.84,608.0,0,1,0.5930234518433483
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.08256425523469287,4056.38,122.0,0,1,0.5159207198719165
1.0,1381.43,1247.0,0,1,0.614422040332597
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.3847375210876253,0.0,207.0,0,1,0.5190619941207197
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.583209288478714,1327.37,63.0,0,1,0.5073371222102839
1.0,74742.99,247.0,0,1,0.6074039020743436
0.5391485561178923,875.69,120.0,0,1,0.5120650384020001
0.29542522576163543,7589.04,0.0,0,1,0.5087661805965602
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.2120670834573782,38.8,8.0,0,1,0.5007817410253433
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.2956236975290265,8949.03,149.0,0,1,0.5240473357120344
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.2266547583606232,5583.57,0.0,0,1,0.5064499047774859
0.18626575369653667,356.38,50.0,0,1,0.5050180080591433
0.3222189143594324,0.01,218.0,0,1,0.5200739041956753
0.18775429195196983,0.0,51.0,0,1,0.5046984636718329
0.3887069564354471,0.0,230.0,0,1,0.5211776008307312
0.8025205914458667,21074.37,302.0,0,1,0.5519814175166334
0.18626575369653667,0.0,25.0,0,1,0.5023031480784467
1.0,181760.17,10.0,0,1,0.69922210161523
0.1961893420660911,57.09,33.0,0,1,0.5031061356639941
0.08702987000099235,231.86,22.0,0,1,0.5022946020190366
0.7638185968046045,45770.13,159.0,0,1,0.5671171673877333
0.3847375210876253,886.9,60.0,0,1,0.5065520153976826
0.1177929939466111,984.09,1.0,0,1,0.5012288520866406
0.10687704674010122,53.3,52.0,0,1,0.5048521523392726
0.7767192616850253,5947.04,990.0,0,1,0.596842105704454
0.0506103006847276,3441.24,0.0,0,1,0.5039752498177061
0.8709933511957924,60664.24,232.0,0,1,0.5904502390067643
0.5056068274287983,640.99,604.0,0,1,0.5561503851041605
0.7618338791306937,5293.85,92.0,0,1,0.5145876146133792
0.007641163044556912,6073.83,21.0,0,1,0.5089504428139026
0.8645430187555819,18438.64,1471.0,0,1,0.6518793164786061
0.29542522576163543,308.62,75.0,0,1,0.5072658014142464
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.1690979458172075,0.0,7.0,0,1,0.5006447832955935
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.12573186464225464,0.0,111.0,0,1,0.5102251057533301
1.0,55805.48,155.0,0,1,0.5781047420674174
0.49389699315272406,0.0,7.0,0,1,0.5006448000790089
0.23389897787039796,42.95,0.0,0,1,0.5000494793632743
0.5428202838146274,44776.4,108.0,0,1,0.5613669978077203
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.3847375210876253,3402.17,94.0,0,1,0.51258798278688
0.19122754788131388,0.42,163.0,0,1,0.5150133806794691
0.49290463431576864,18008.63,348.0,0,1,0.552670170108733
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.285501637392081,0.0,59.0,0,1,0.5054354505969906
0.10687704674010122,7049.1,70.0,0,1,0.5145884183724886
0.5113625086831398,6989.41,369.0,0,1,0.5419721493870784
1.0,4036.61,1268.0,0,1,0.6191512585997411
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
1.0,34354.4,191.0,0,1,0.5570356279008963
1.0,2550.72,120.0,0,1,0.5139988183050714
0.9900764116304456,18269.8,720.0,0,1,0.5865605636147768
0.5931328768482684,42113.82,429.0,0,1,0.5872735796427541
0.9239853130892131,19699.14,267.0,0,1,0.5472154676522653
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.583209288478714,12506.14,85.0,0,1,0.5222640637488034
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.10687704674010122,4356.27,20.0,0,1,0.5068746329827998
0.39466110945717975,873.71,5.0,0,1,0.5014698773408017
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
1.0,5982.23,336.0,0,1,0.5377950436757539
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
1.0,29478.45,189.0,0,1,0.5512867623109992
0.5507591545102709,8718.6,101.0,0,1,0.519367670897214
0.007641163044556912,0.0,1.0,0,1,0.5000919820330056
0.4303860275875757,0.0,305.0,0,1,0.5280706491815064
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.2259601071747544,695.53,45.0,0,1,0.5049491578438332
0.03651880519996031,1730.9,13.0,0,1,0.5031971432096962
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.1961893420660911,610.26,485.0,0,1,0.5452647151473323
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.5507591545102709,21400.69,82.0,0,1,0.5322330343983658
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.9900764116304456,22868.61,338.0,0,1,0.5573065513521529
1.0,0.0,346.0,0,1,0.5318345253685975
0.3450431676094076,6537.08,59.0,0,1,0.512984688454138
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.36489034434851647,3452.03,140.0,0,1,0.5168799074984565
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.11997618338791308,0.0,51.0,0,1,0.5046984601698227
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.06718269326188349,14056.21,87.0,0,1,0.5242347422370257
1.0,450.06,210.0,0,1,0.5198571465182664
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.285501637392081,1125.62,151.0,0,1,0.5152075052526303
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.9801528232608911,0.0,0.0,0,0,0.49999990007428385
1.0,0.1,50.0,0,1,0.5046064969189227
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.3847375210876253,6277.32,118.0,0,1,0.5181153915600992
0.3335318051007245,1070.71,256.0,0,1,0.5248022744110241
0.4750421752505707,3556.62,114.0,0,1,0.5146075620369123
0.9821375409348021,16368.72,237.0,0,1,0.5406551934404117
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.4750421752505707,3630.82,1.0,0,1,0.5042863944041329
0.22397538950084353,2083.64,50.0,0,1,0.5070131301338595
0.44924084548972915,12532.12,82.0,0,1,0.5220181566557456
0.3847375210876253,3392.03,53.0,0,1,0.5088005994368648
0.563362111739605,932.27,21.0,0,1,0.503011620527577
0.583209288478714,1042.03,170.0,0,1,0.516859763300973
0.2686315371638385,0.0,126.0,0,1,0.5116064367675196
0.19470080381065796,0.0,124.0,0,1,0.5114222662453901
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.33690582514637296,10826.33,772.0,0,1,0.5828616896540815
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.1088617644140121,105.8,61.0,0,1,0.5057418927083042
0.5941252356852238,0.0,9.0,0,1,0.500829069281083
0.22695246601170985,0.0,24.0,0,1,0.5022110198458647
1.0,20532.43,723.0,0,1,0.5893613979895658
0.36945519499851154,0.0,230.0,0,1,0.5211775998377135
0.7816810558698025,1394.13,152.0,0,1,0.5156094762948615
0.2011511362508683,1338.6,121.0,0,1,0.5126915441549634
0.9900764116304456,5520.33,81.0,0,1,0.5138364199083257
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.30693658827031856,19278.67,91.0,0,1,0.530617164551622
0.007641163044556912,0.0,1.0,0,1,0.5000919820330056
0.583209288478714,40.11,133.0,0,1,0.5122973203613382
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.9940458469782674,15169.21,470.0,0,1,0.560527925753818
0.6043465317058649,78.12,38.0,0,1,0.5035910908679593
0.1961893420660911,22870.29,232.0,0,1,0.5476503145489392
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.3847375210876253,1344.21,31.0,0,1,0.5044087479536333
0.583209288478714,7290.76,215.0,0,1,0.528200971208011
0.5345837054678972,27301.9,24.0,0,1,0.533700311777854
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.18626575369653667,27.9,54.0,0,1,0.5050070625372419
0.5931328768482684,26081.82,102.0,0,1,0.5394461605728638
0.8164136151632431,2360.04,45.0,0,1,0.5068718371489487
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.5335913466309418,46617.41,445.0,0,1,0.593731591111039
0.9900764116304456,22393.08,51.0,0,1,0.5305301501357198
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.4033938672223877,6467.25,85.0,0,1,0.5152976024163126
0.7816810558698025,103758.28,17.0,0,1,0.6191000710555039
0.18626575369653667,17.77,94.0,0,1,0.508679943674025
0.29542522576163543,0.0,6.0,0,1,0.5005526577430385
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
1.0,4550.92,2067.0,0,1,0.6862786312491754
0.2735933313486157,2772.98,245.0,0,1,0.52575292275446
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.3038602758757567,2696.49,188.0,0,1,0.5204244608767596
0.5226753994244319,2874.92,67.0,0,1,0.509492836017868
0.48397340478316964,41682.14,7.0,0,1,0.5486436143641398
0.3847375210876253,507.74,47.0,0,1,0.5049164898548728
0.1961893420660911,5078.47,1.0,0,1,0.50595859594979
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
1.0,32911.76,139.0,0,1,0.5506531259281074
0.10687704674010122,0.0,7.0,0,1,0.5006447800804387
0.583209288478714,12.71,6.0,0,1,0.5005673557823327
0.007641163044556912,0.0,1.0,0,1,0.5000919820330056
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.9801528232608911,31310.27,2112.0,0,1,0.7156564190741466
1.0,39289.86,70.0,0,1,0.5516536991289729
0.791604644239357,15069.64,288.0,0,1,0.5438303308387036
0.33373027686811557,33.66,214.0,0,1,0.5197447726827001
0.9801528232608911,9359.08,66.0,0,1,0.5168862489946521
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.4244318745658431,9561.76,0.0,0,1,0.5110442674080132
0.5713009824352486,0.86,2.0,0,1,0.5001851368766724
0.7816810558698025,3073.88,306.0,0,1,0.5317008574216129
0.5236677582613873,10798.05,16.0,0,1,0.5139447874848344
0.007641163044556912,0.0,71.0,0,1,0.5065408637658274
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.6251860672819292,17168.25,768.0,0,1,0.5896125586435177
0.4793093182494791,1164.65,442.0,0,1,0.5419687876910473
0.6983229135655452,6327.02,183.0,0,1,0.5241505427463663
0.16641857695742782,6.61,28.0,0,1,0.5025871730719573
0.503919817405974,34217.95,135.0,0,1,0.5517815765227075
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
1.0,65202.1,428.0,0,1,0.612783571347646
0.4638285203929741,3094.26,846.0,0,1,0.5808036780478578
0.38771459759849164,220.91,44.0,0,1,0.5043087857260707
0.583209288478714,47656.93,1.0,0,1,0.5549249878144236
0.6602163342264563,0.02,208.0,0,1,0.5191540290626057
0.3847375210876253,233.91,24.0,0,1,0.5024812458244917
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,5501.77,15.0,0,1,0.5077371176176982
0.6824451721742582,15156.11,262.0,0,1,0.5415515206420776
0.6060335417286892,0.0,1049.0,0,1,0.5954606480650031
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.24580728391386325,0.8,0.0,0,1,0.5000007863256649
0.14925076907809864,0.15,11.0,0,1,0.5010134833771093
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.10687704674010122,19765.77,393.0,0,1,0.5587692532517615
0.1193807680857398,0.28,119.0,0,1,0.5109621554514879
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.35099732063114025,9413.34,29.0,0,1,0.5135431192600419
0.5623697529026497,21736.82,18.0,0,1,0.5267441015938398
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.29542522576163543,286.83,60.0,0,1,0.5058588887185577
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.845588964969733,23469.69,341.0,0,1,0.5582643695420231
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.8809169395653468,6440.64,372.0,0,1,0.5416170985970933
0.49389699315272406,7114.55,13.0,0,1,0.5094155417321533
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.05725910489232906,0.01,63.0,0,1,0.5058039326354549
0.007641163044556912,0.0,0.0,0,0,0.4999998498213826
0.10687704674010122,2262.49,245.0,0,1,0.5251647012534219
0.40855413317455597,3452.28,5.0,0,1,0.5044486496707523
1.0,6.17,0.0,0,1,0.5000070289726808
0.10786940557705665,2685.84,59.0,0,1,0.5085376337412912
