出账费用归一化,B域上月4G流量(MB),B域上月通话时长(min),接入网,是否使用5G,5G的概率
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,13218.46,202.0,0,0,0.04526829489314538
0.5931328768482684,0.0,0.0,0,0,0.04215854337041497
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.39863054480500154,0.0,402.0,0,0,0.055996158866765185
1.0,9544.55,736.0,0,0,0.05715168103573471
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,27346.55,544.0,0,0,0.06211696892059533
0.285501637392081,302.74,169.0,0,0,0.052290286817455275
0.6725215838047037,1151.33,340.0,1,0,0.04909809869471029
0.20353279745956138,873.62,213.0,0,0,0.055603198026598036
0.9801528232608911,4550.61,134.0,0,0,0.04032541673792507
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.1961893420660911,1578.88,58.0,0,0,0.05194069840904562
0.5365684231418081,5559.62,38.0,0,0,0.04657873784180837
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.15639575270417783,0.0,57.0,0,0,0.05192413113571786
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.10687704674010122,747.72,0.0,0,0,0.05187162255729734
0.09615957130098243,0.0,207.0,0,0,0.05739853590597502
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.3847375210876253,6973.2,215.0,0,0,0.05500076941176256
0.14925076907809864,22.84,253.0,0,0,0.057502883406313945
1.0,2654.29,63.0,0,0,0.037817950959129196
1.0,43070.77,205.0,0,0,0.061410906926387634
0.3947603453408753,7510.21,334.0,0,0,0.05847696441955538
0.29939466110945717,926.35,19.0,0,0,0.048494123063603414
0.23191426019648706,24.87,194.0,0,0,0.05397302115992537
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.18626575369653667,0.04,158.0,0,0,0.05398237776027074
0.9801528232608911,8556.48,113.0,0,0,0.041573736259425086
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.13744169891832886,396.41,143.0,0,0,0.054871816338636116
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.885878733750124,1630.6,277.0,0,0,0.043772044610661205
0.48397340478316964,114.12,36.0,0,0,0.044968955805671236
0.39466110945717975,388.82,0.0,0,0,0.04593253132148927
1.0,25753.48,1026.0,1,0,0.0776722541845911
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,352.03,82.0,0,0,0.037291352652010494
0.6159571300982436,11238.93,196.0,0,0,0.05176876011867434
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.3758062915550264,2926.56,363.0,0,0,0.05708583865485933
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.5663391882504714,567.27,570.0,0,0,0.05725223625953736
0.12176242929443287,19549.44,87.0,0,0,0.06513909434867836
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.5931328768482684,1914.31,3976.0,0,0,0.2728499008043717
0.6159571300982436,23971.87,29.0,0,0,0.05415204450635082
0.8443981343653865,20755.71,36.0,0,0,0.04790276470840135
1.0,0.0,710.0,0,0,0.05119670714180783
0.007641163044556912,0.0,1.0,0,0,0.05363355901680193
0.285501637392081,0.0,28.0,0,0,0.04853321203968932
0.9603056465217823,695.42,3689.0,0,0,0.2133756297326284
0.5507591545102709,18639.57,79.0,0,0,0.054026441929643024
0.5851940061526248,10058.54,143.0,0,0,0.0504253436430044
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.9900764116304456,24119.36,223.0,0,0,0.051352265859619876
1.0,23699.93,32.0,0,0,0.046217965657737135
1.0,43397.76,1493.0,0,0,0.115503817046848
0.8023221196784757,133.58,153.0,0,0,0.04187600940317898
0.6769871985710033,0.18,620.0,0,0,0.05580864447876233
0.285501637392081,0.0,105.0,0,0,0.050466936410718755
0.9910687704674009,20470.79,230.0,0,0,0.04963345549603966
0.5089808474744468,1665.87,276.0,1,0,0.051087748549023274
1.0,14319.15,198.0,0,0,0.04568847565998058
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.05725910489232906,0.0,0.0,0,0,0.052532214362273566
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,31320.64,1064.0,0,0,0.08360379694173661
0.35496675597896205,25649.84,61.0,0,0,0.062225411431720834
0.8809169395653468,29146.18,288.0,0,0,0.058379271122323474
1.0,851.67,741.0,0,0,0.052459114777832105
0.7092388607720552,68046.36,37.0,0,0,0.08142700685426016
0.9801528232608911,32658.86,85.0,0,0,0.052448051264375115
0.2481889451225563,28048.0,161.0,0,0,0.06993960698762154
0.7816810558698025,2252.15,332.0,0,0,0.04728710678746504
0.198174059740002,2294.91,43.0,0,0,0.051882785936544204
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,5446.86,163.0,0,0,0.04097078893339856
1.0,4656.78,608.0,0,0,0.050980266451494824
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.773742185174159,63790.52,69.0,0,0,0.07730752595402325
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.9335119579239853,16499.56,1023.0,0,0,0.07264926363295549
1.0,18636.89,80.0,0,0,0.04496819561843902
1.0,33456.48,363.0,0,0,0.060333082452974765
1.0,18245.63,446.0,0,0,0.053931044478519374
0.285501637392081,21843.83,32.0,0,0,0.06070225442533339
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.5745757665972017,25613.18,197.0,0,0,0.06093042150088657
0.1564949885878734,14463.03,0.0,0,0,0.05842132441810228
0.12464026992160364,461.2,31.0,0,0,0.052158597602486444
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.5276371936092091,24450.7,8.0,0,0,0.05581368127059219
0.10687704674010122,0.0,0.0,0,0,0.05147831532186159
0.3698521385332937,2687.53,6.0,1,0,0.04765250010139183
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.5975984916145679,2610.36,261.0,0,0,0.04936814966719353
0.6232013496080183,18431.0,423.0,0,0,0.06223653373615993
0.48397340478316964,2352.69,236.0,0,0,0.050932533557777715
0.45519499851146183,19882.46,1.0,1,0,0.05468829964371924
0.9042373722337996,23125.74,155.0,0,0,0.05086815543969898
0.10687704674010122,28.55,1.0,0,0,0.051519360094645986
0.563362111739605,11113.24,48.0,0,0,0.04900873328267545
0.5931328768482684,8384.91,261.0,0,0,0.052455238374786606
1.0,35440.15,502.0,0,0,0.06597971681116932
0.22496774833779895,22666.67,103.0,0,0,0.0649891902418118
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.720154807978565,53914.03,58.0,0,0,0.07120651222232327
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.7548873672720056,10293.68,548.0,0,0,0.0578719193351307
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.3450431676094076,3362.43,20.0,0,0,0.04881884068360102
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,16444.01,161.0,0,0,0.04582192871041188
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.5714002183189442,19235.0,711.0,0,0,0.07392762480051897
0.285501637392081,0.06,123.0,0,0,0.050929417342836146
0.504812940359234,32525.51,199.0,0,0,0.0672427282481181
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,10299.99,63.0,0,0,0.04092015420685247
0.4363401806093084,485.71,50.0,0,0,0.04636276092372368
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,13010.43,209.0,0,0,0.045333332110163806
0.9801528232608911,1307.43,72.0,0,0,0.037777887302246974
0.563362111739605,3.96,47.0,0,0,0.043718286613008694
1.0,10214.34,186.0,0,0,0.043537848485453653
1.0,10729.23,35.0,0,0,0.04051628752733991
1.0,3737.89,444.0,0,0,0.04646833854926322
0.21047930931824949,248.83,97.0,0,0,0.05195969801148379
0.1778307035824154,0.0,174.0,0,0,0.05460751902140076
0.18626575369653667,393.42,23.0,0,0,0.050620723285474435
0.06718269326188349,5273.02,96.0,0,0,0.05793270275872278
0.18626575369653667,0.0,336.0,0,0,0.05904567917425011
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.10687704674010122,9717.1,549.0,0,0,0.07471838005618266
1.0,3993.62,1398.0,0,0,0.07520266252913513
1.0,14394.92,370.0,0,0,0.04990157747984505
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.18626575369653667,53.52,29.0,0,0,0.050599317338317545
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.48397340478316964,12593.52,232.0,0,0,0.056402337410749286
0.12781581819986107,0.0,365.0,0,0,0.061345856672914
0.4045846978267342,16888.97,166.0,1,0,0.058850009714309384
0.6308425126525752,4090.52,159.0,0,0,0.04694452084967135
0.16641857695742782,0.0,1.0,0,0,0.05026550816619736
1.0,3414.61,223.0,1,0,0.04137406572028609
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.26168502530515036,185.55,129.0,0,0,0.051681662137939746
0.10786940557705665,7855.42,101.0,0,0,0.05863848640365771
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.285501637392081,24281.1,144.0,0,0,0.06579193386633447
0.9801528232608911,14548.62,109.0,0,0,0.0441233280534085
0.40726406668651394,0.0,24.0,0,0,0.0460733332032858
0.6824451721742582,63699.41,54.0,0,0,0.07950035329034297
0.08306043465317058,0.43,69.0,0,0,0.05382730571036978
0.007641163044556912,0.0,0.0,1,0,0.05360647014691635
0.21305944229433363,10662.22,93.0,0,0,0.057573296150979315
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.6232013496080183,23145.62,558.0,1,0,0.06979237729630093
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.25245608812146475,0.0,49.0,0,0,0.0497219278533978
1.0,11259.13,1263.0,0,0,0.07561548553599667
0.10687704674010122,1.5,68.0,0,0,0.0532807323555381
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.722139525652476,15324.39,2.0,0,0,0.04683002464131516
0.1961893420660911,458.22,0.0,0,0,0.04986402674729685
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.3847375210876253,2273.45,241.0,0,0,0.053130801058553966
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.6923687605438126,14168.91,33.0,0,0,0.0475934720753816
0.055373623102113724,0.0,0.0,0,0,0.05257266184446571
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.7082465019350996,6165.23,620.0,0,0,0.05865190306433516
0.198174059740002,119.32,28.0,0,0,0.050361661772588995
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.11977771162052199,0.0,131.0,0,0,0.05471383055772812
0.5507591545102709,3135.74,210.0,0,0,0.049302245385352286
0.09993053488141312,0.0,0.0,0,0,0.05162464841053039
0.10786940557705665,1.16,32.0,0,0,0.05229826083854444
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.33978366577354374,0.0,275.0,0,0,0.053794479350232155
1.0,476.02,75.0,0,0,0.0372050761334464
0.9801528232608911,14236.73,582.0,0,0,0.055909425413083275
0.45420263967450636,27811.09,0.0,0,0,0.05925253953226563
0.1793192418378486,1915.56,6.0,0,0,0.051115903714190135
0.20611293043564555,13057.28,147.0,1,0,0.06077528365589764
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.9900764116304456,12746.15,89.0,0,0,0.042699103882569714
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.8015282326089114,286.77,57.0,0,0,0.039943550082012544
0.10786940557705665,0.28,114.0,0,0,0.05451033917260889
0.1639376798650392,167.76,195.0,0,0,0.05559657627728093
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.32023419668552155,0.22,544.0,0,0,0.06207858797171116
1.0,8856.57,588.0,0,0,0.052670705181912456
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.8888558102609904,20881.8,298.0,0,0,0.053787153383219634
0.9900764116304456,11144.8,108.0,1,0,0.04241201593880349
0.40389004664086536,371.17,598.0,0,0,0.061890529044226504
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.9077106281631439,37117.37,32.0,0,0,0.05502958244329363
0.5038205815222785,16284.87,236.0,0,0,0.05819589630195805
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.791604644239357,45740.15,254.0,0,0,0.07029321536855275
1.0,0.0,138.0,0,0,0.038240331422463636
0.7519102907611392,2656.45,66.0,0,0,0.04197068796147221
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.5507591545102709,33434.72,633.0,0,0,0.08255009428984264
0.20611293043564555,0.07,0.0,0,0,0.049430269914797854
0.9583209288478713,53404.09,83.0,0,0,0.06518965539606805
0.6645827131090603,30759.41,52.0,0,0,0.057535209133058436
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.5693162647613378,39902.72,41.0,0,0,0.06520536604888579
1.0,45867.66,863.0,0,0,0.08742313743101451
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,3.0,0,0,0.05368777549979971
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.583209288478714,1648.31,242.0,0,0,0.04870274965885193
0.11809070159769773,17941.16,11.0,0,0,0.06179623719278064
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.5454996526744071,44378.01,37.0,0,0,0.06871346562873876
0.6824451721742582,6033.61,379.0,0,0,0.05241911068964579
0.6883993251959908,22279.02,278.0,0,0,0.05859378654214675
0.9900764116304456,38844.27,1287.0,0,0,0.10062642299918095
0.583209288478714,2551.99,115.0,0,0,0.046080616038264355
0.48397340478316964,1337.37,196.0,0,0,0.04939594375279796
0.007641163044556912,7429.49,2452.0,0,0,0.1850796839047427
0.791604644239357,12548.1,510.0,0,0,0.05722617442692193
0.007641163044556912,0.0,3.0,0,0,0.05368777549979971
0.15381561972809368,27831.59,377.0,0,0,0.08061842794714351
0.40359233898977875,8151.53,7.0,0,0,0.04972007402605049
0.49488935198967954,30196.39,96.0,0,0,0.06264694730471924
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.8294135159273593,22485.29,767.0,0,0,0.07081433482146435
1.0,8536.01,364.0,0,0,0.046859665249938905
0.912672422347921,48891.0,20.0,1,0,0.061488241351863815
0.4641262280440608,8176.89,158.0,0,0,0.05237403717957658
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.3291654262181205,2438.83,216.0,0,0,0.053756689521356565
0.4805993847375211,22751.28,1117.0,0,0,0.09671508561995566
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.9900764116304456,1292.33,2.0,0,0,0.03628725500868725
0.7816810558698025,53910.14,37.0,1,0,0.06874926661307806
1.0,54508.14,615.0,0,0,0.08431174829509291
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.9900764116304456,4746.46,87.0,0,0,0.039283478950235005
0.10687704674010122,0.0,379.0,0,0,0.06230257611565251
0.7618338791306937,250.93,147.0,0,0,0.04250237572711851
0.39466110945717975,0.0,13.0,0,0,0.046053904505817526
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,23839.23,295.0,0,0,0.05289127371227231
0.9801528232608911,19814.5,697.0,1,0,0.06266556135348839
0.10687704674010122,0.0,3.0,0,0,0.051556568725548556
0.50957626277662,46532.36,146.0,0,0,0.07517172109147129
0.8809169395653468,36796.76,440.0,0,0,0.06802822540271679
0.563362111739605,1859.13,288.0,0,0,0.050367870818674096
0.5554232410439616,45739.37,23.0,0,0,0.06889694127396592
0.10985412325096755,2479.0,77.0,0,0,0.05482038631062101
0.8064900267936886,7980.95,707.0,0,0,0.05996882299451219
0.007641163044556912,0.0,0.0,1,0,0.05360647014691635
0.038106579339089015,82.19,13.0,0,0,0.05333802266116937
0.22298303066388805,6.96,34.0,0,0,0.04994758761659693
0.49389699315272406,4123.7,653.0,0,0,0.06370670773466658
0.7022923489133671,40255.78,9.0,0,0,0.061032758061697424
0.007641163044556912,0.0,0.0,1,0,0.05360647014691635
0.23975389500843505,217.12,118.0,0,0,0.05187391143335769
0.563362111739605,9521.62,57.0,0,0,0.04843956623967606
1.0,46168.31,195.0,0,0,0.0630394835529124
0.007641163044556912,0.0,0.0,1,0,0.05360647014691635
0.09596109953359135,0.25,175.0,0,0,0.05648596934767421
0.762826237967649,30890.83,208.0,0,0,0.059875666428712095
1.0,115969.59,547.0,0,0,0.14657332179234278
0.1968839932519599,0.03,67.0,0,0,0.051331419081939895
0.554232410439615,16217.12,83.0,0,0,0.05274474277348465
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,2.29,32.0,0,0,0.03621361078216326
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.9923588369554431,38476.54,1557.0,0,0,0.11394313943106713
0.24580728391386325,87.6,123.0,0,0,0.05180857604637098
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.10687704674010122,3913.59,39.0,0,0,0.054633947862442286
0.6645827131090603,15208.56,158.0,0,0,0.05183625878813359
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.48397340478316964,14046.83,171.0,0,0,0.05550627972948284
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.20154807978565048,24685.38,966.0,0,0,0.10212000303792292
1.0,2085.56,33.0,0,0,0.03702125217027315
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.019847176739108862,2052.59,584.0,0,0,0.07293453933153442
1.0,61835.41,112.0,1,0,0.0707636116543529
1.0,40689.46,150.0,0,0,0.058320495259116846
0.20234196685521486,551.25,515.0,0,0,0.06452281016891415
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.9920611293043565,9124.89,276.0,0,0,0.04522438142805722
0.07264066686513844,1196.43,0.0,0,0,0.05284242704917905
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.9930534881413119,24787.31,195.0,0,0,0.05091269413992017
0.35427210479309323,19216.36,503.0,1,0,0.07272582096640738
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.1961893420660911,0.0,0.0,0,0,0.049631515854037946
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.3847375210876253,7308.05,129.0,0,0,0.052842400474804437
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.29542522576163543,24499.91,0.0,0,0,0.06111133755654036
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,8196.17,3025.0,0,0,0.1685770189047229
1.0,2003.44,573.0,0,0,0.04874611443479432
1.0,49419.66,77.0,0,0,0.06140046451430451
0.5613773940656942,17406.54,93.0,0,0,0.05350059742726704
0.18626575369653667,104.48,49.0,0,0,0.051141210284831
0.007641163044556912,3612.01,365.0,0,0,0.06677161769645172
0.46511858688101626,34965.2,2.0,0,0,0.063464304008879
0.1961893420660911,0.0,0.0,0,0,0.049631515854037946
1.0,83.97,314.0,0,0,0.04188582771293408
0.885878733750124,7238.06,307.0,0,0,0.04707490119180715
1.0,5674.21,888.0,0,0,0.05932320063692351
0.007641163044556912,0.0,0.0,1,0,0.05360647014691635
0.16641857695742782,0.0,1.0,0,0,0.05026550816619736
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.36588270318547195,5093.52,79.0,0,0,0.05076304406611386
0.9910687704674009,19773.52,171.0,0,0,0.04782671346948698
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
1.0,568.11,606.0,0,0,0.04884867186917564
0.1961893420660911,864.17,7.0,0,0,0.050248910636801515
0.9801528232608911,18175.24,451.0,0,0,0.0544674745935841
1.0,1309.66,1090.0,0,0,0.06281921225222516
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.06757963679666568,4960.94,190.0,0,0,0.06053231681087273
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.583209288478714,1896.71,592.0,0,0,0.05827246823566153
0.007641163044556912,0.0,7.0,0,0,0.053796363589127864
0.3847375210876253,18719.59,24.0,0,0,0.05626818042045448
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
0.007641163044556912,0.0,0.0,0,0,0.05360647014691635
